Ensemble_ID	NOM_1	NOM_2	OSF_1	OSF_2	OSCC_1	OSCC_2
ENSG00000257721	0	0	0	0	0	0
ENSG00000258367	0	0	0	1	2	2
ENSG00000257825	0	0	0	0	2	0
ENSG00000257115	0	0	0	4	16	0
ENSG00000257672	0	0	0	0	8	0
ENSG00000258233	1	0	0	3	59	14
ENSG00000257504	0	0	0	0	6	6
ENSG00000257644	0	0	0	0	18	2
ENSG00000257175	3	6	3	7	20	12
ENSG00000258364	0	0	0	0	0	0
ENSG00000257731	1	0	0	2	8	4
ENSG00000258076	0	0	0	0	6	0
ENSG00000257558	0	0	0	0	9	2
ENSG00000239200	0	0	0	0	4	2
ENSG00000257635	0	0	0	0	36	14
ENSG00000257224	0	0	0	0	1	2
ENSG00000257990	0	0	0	1	19	6
ENSG00000257853	0	0	0	6	36	10
ENSG00000257891	0	0	0	6	6	3
ENSG00000258265	0	0	0	0	0	2
ENSG00000222036	0	0	0	5	48	16
ENSG00000258252	0	0	0	0	6	4
ENSG00000212612	0	0	0	0	0	0
ENSG00000258314	0	0	0	2	18	7
ENSG00000257608	0	0	0	8	23	13
ENSG00000225210	16	22	44	71	535	57
ENSG00000228294	0	0	4	2	28	5
ENSG00000257227	0	0	0	0	0	0
ENSG00000257573	1	1	5	14	36	10
ENSG00000257310	0	0	0	0	0	2
ENSG00000258781	0	0	0	0	0	0
ENSG00000271632	0	0	0	0	8	0
ENSG00000196143	0	0	0	2	10	10
ENSG00000258188	0	0	0	4	19	2
ENSG00000257749	0	0	0	0	14	0
ENSG00000244306	30	4	26	85	748	32
ENSG00000258198	0	0	0	0	0	0
ENSG00000257977	0	0	0	0	0	0
ENSG00000215394	4	0	4	18	113	22
ENSG00000257931	0	0	0	8	38	12
ENSG00000258363	0	0	0	0	11	10
ENSG00000187537	0	0	0	8	30	7
ENSG00000257868	0	0	0	0	0	0
ENSG00000258276	0	0	0	2	30	3
ENSG00000212516	0	0	0	0	0	0
ENSG00000257162	0	0	0	2	3	1
ENSG00000258027	0	0	0	0	18	7
ENSG00000257432	0	0	0	1	44	15
ENSG00000257357	0	0	0	3	13	19
ENSG00000258324	0	0	0	0	3	4
ENSG00000257493	0	0	0	0	16	4
ENSG00000257751	0	0	0	0	2	12
ENSG00000257846	6	0	0	4	52	10
ENSG00000259069	0	0	0	0	3	0
ENSG00000257884	0	0	0	1	51	13
ENSG00000257395	0	0	0	0	3	0
ENSG00000258080	0	0	0	0	20	20
ENSG00000257142	0	0	0	0	0	0
ENSG00000258453	0	0	0	0	2	0
ENSG00000176294	0	0	0	1	13	13
ENSG00000258438	0	0	0	2	8	12
ENSG00000182652	0	0	0	4	20	7
ENSG00000176312	0	0	0	4	16	15
ENSG00000238492	0	0	0	2	2	0
ENSG00000176299	0	0	0	0	11	14
ENSG00000258564	0	0	2	2	8	5
ENSG00000228304	0	0	0	4	8	6
ENSG00000176290	0	0	0	4	4	10
ENSG00000165762	0	0	0	2	13	2
ENSG00000258541	0	0	0	2	4	4
ENSG00000259016	0	0	0	0	4	1
ENSG00000176281	0	0	0	2	9	16
ENSG00000155249	0	0	0	0	22	14
ENSG00000258822	0	0	0	2	16	2
ENSG00000169488	0	0	0	0	20	6
ENSG00000196383	0	0	0	0	2	10
ENSG00000169484	0	0	0	4	8	0
ENSG00000265199	0	0	0	0	0	0
ENSG00000176253	0	0	0	0	20	0
ENSG00000258899	0	0	0	0	8	0
ENSG00000176246	0	0	0	0	4	3
ENSG00000252999	0	0	0	0	0	2
ENSG00000258641	0	0	0	0	18	0
ENSG00000176230	0	0	0	0	14	0
ENSG00000184394	0	0	0	0	15	4
ENSG00000251885	0	0	0	0	0	0
ENSG00000259074	0	0	0	0	5	2
ENSG00000259095	0	0	0	0	4	0
ENSG00000258468	0	0	0	0	9	2
ENSG00000196832	0	0	0	2	26	10
ENSG00000258625	0	0	0	2	12	2
ENSG00000266336	0	0	0	0	8	0
ENSG00000176219	0	0	0	0	24	5
ENSG00000258806	0	7	0	8	35	12
ENSG00000176198	1	2	0	2	26	6
ENSG00000136319	790	620	747	713	1840	461
ENSG00000258768	49	46	83	20	119	25
ENSG00000258459	0	0	0	0	9	2
ENSG00000100814	658	1102	794	961	1311	517
ENSG00000222489	81	204	269	189	260	254
ENSG00000238344	2	1	1	2	4	3
ENSG00000259001	590060	774558	894362	637711	1220672	650675
ENSG00000129484	407	525	593	485	967	363
ENSG00000254846	2	2	4	2	7	2
ENSG00000129566	1765	2138	3038	2624	2640	1144
ENSG00000200225	0	0	0	0	0	2
ENSG00000185271	10	240	803	2	32	2
ENSG00000259162	0	0	1	2	34	7
ENSG00000092094	484	607	581	377	932	349
ENSG00000258515	12	18	12	10	18	2
ENSG00000100823	2496	3543	2732	3167	9531	2624
ENSG00000165782	814	1134	777	592	1765	681
ENSG00000198805	1542	1915	2235	1527	4334	3221
ENSG00000258908	0	0	0	0	0	0
ENSG00000182545	2	0	6	43	137	159
ENSG00000258456	0	0	0	0	14	6
ENSG00000258863	0	0	0	0	15	10
ENSG00000188655	0	0	0	0	35	12
ENSG00000259060	0	0	0	0	0	0
ENSG00000173464	0	0	0	0	3	0
ENSG00000258573	0	0	0	0	27	10
ENSG00000258436	0	0	0	0	1	0
ENSG00000239327	0	0	0	0	0	0
ENSG00000181803	0	0	0	0	21	11
ENSG00000199461	2	0	0	0	6	2
ENSG00000258818	2	0	0	0	3	2
ENSG00000214274	68	47	26	35	64	4
ENSG00000259171	0	0	0	0	0	0
ENSG00000258451	0	0	0	2	15	5
ENSG00000259144	4	8	4	17	24	26
ENSG00000258963	0	0	0	0	2	0
ENSG00000181562	0	0	2	0	2	8
ENSG00000181552	4	0	0	2	11	3
ENSG00000169413	128	208	105	118	95	24
ENSG00000258810	1	7	1	3	20	2
ENSG00000129538	1538	2259	2486	1180	755	262
ENSG00000259130	0	0	0	2	12	5
ENSG00000258642	0	0	0	2	6	10
ENSG00000169397	0	0	2	4	14	10
ENSG00000258918	4	2	0	0	6	0
ENSG00000258772	2	1	0	1	12	4
ENSG00000136315	0	0	1	0	19	6
ENSG00000169385	8	2	10	21	30	11
ENSG00000243817	0	0	2	2	2	2
ENSG00000258599	5	0	4	2	9	2
ENSG00000165792	705	701	861	994	1154	404
ENSG00000258471	4	2	6	5	14	3
ENSG00000165794	454	545	638	112	1354	243
ENSG00000165795	7879	14471	24039	830	3013	202
ENSG00000179636	2	5	50	0	68	26
ENSG00000258604	8	28	31	2	2	0
ENSG00000255472	0	0	0	0	0	0
ENSG00000206150	0	4	9	2	31	11
ENSG00000165799	1195	56	16	412	1388	281
ENSG00000173431	0	0	0	2	20	4
ENSG00000165801	1045	928	1026	2295	1569	294
ENSG00000165804	1313	1105	1140	842	1033	330
ENSG00000258714	0	0	0	0	0	0
ENSG00000232070	42	15	23	24	33	8
ENSG00000178107	0	0	0	0	4	12
ENSG00000258722	0	8	0	0	20	1
ENSG00000200102	0	0	0	0	3	0
ENSG00000169327	0	0	0	2	27	4
ENSG00000259102	19	0	2	0	31	10
ENSG00000258906	0	0	0	0	10	0
ENSG00000258441	198	801	241	466	605	415
ENSG00000092199	8653	11841	11659	18364	18232	10334
ENSG00000092200	12	24	13	19	122	48
ENSG00000092201	3949	5513	5087	5564	11974	4501
ENSG00000260830	0	4	4	2	20	4
ENSG00000100888	4971	5389	4685	4733	6450	2998
ENSG00000199436	32	32	20	6	21	14
ENSG00000200785	30	32	38	20	40	28
ENSG00000241035	4	4	2	13	4	0
ENSG00000258870	6	8	4	4	6	2
ENSG00000263621	5	5	6	8	7	5
ENSG00000129472	736	1145	1036	961	2360	707
ENSG00000092203	2844	3939	3331	2099	5150	2226
ENSG00000165819	961	1264	1242	1521	2296	633
ENSG00000165821	164	172	156	44	107	48
ENSG00000257096	0	0	0	0	0	0
ENSG00000256737	4	5	2	1	3	9
ENSG00000169208	0	0	0	2	13	2
ENSG00000256081	0	0	0	0	9	0
ENSG00000169202	0	0	0	0	7	5
ENSG00000256385	0	2	0	0	11	1
ENSG00000255569	0	0	0	0	5	2
ENSG00000255582	0	0	2	0	17	3
ENSG00000256553	11	0	2	0	4	0
ENSG00000255664	0	0	0	0	10	8
ENSG00000221977	0	0	0	0	6	4
ENSG00000180636	0	0	0	0	24	4
ENSG00000256350	0	0	0	0	1	3
ENSG00000211776	0	0	0	4	8	1
ENSG00000248358	0	0	0	0	2	4
ENSG00000211777	6	2	0	4	2	2
ENSG00000211778	0	2	0	8	9	6
ENSG00000211779	4	0	6	6	13	2
ENSG00000240954	2	2	4	0	2	4
ENSG00000211780	2	0	2	0	4	6
ENSG00000222776	0	0	0	1	0	0
ENSG00000211781	0	0	0	0	5	4
ENSG00000211782	0	0	0	2	14	0
ENSG00000211783	0	0	0	0	13	1
ENSG00000211784	4	2	0	2	7	2
ENSG00000256474	0	0	0	0	8	2
ENSG00000211785	12	2	2	4	2	0
ENSG00000211786	10	0	8	10	5	2
ENSG00000211787	8	1	0	5	3	6
ENSG00000211788	14	4	0	0	10	1
ENSG00000211789	24	4	10	10	18	6
ENSG00000211790	8	0	2	4	3	0
ENSG00000256379	0	0	0	2	7	0
ENSG00000211791	4	0	4	8	13	0
ENSG00000211792	0	1	2	3	4	0
ENSG00000211793	2	2	0	12	7	2
ENSG00000258482	0	0	0	0	5	0
ENSG00000258557	0	0	0	0	2	0
ENSG00000211794	4	6	8	0	11	2
ENSG00000211795	6	2	0	4	4	0
ENSG00000211796	1	0	0	3	2	4
ENSG00000211797	10	2	0	5	9	0
ENSG00000211798	0	0	0	2	2	3
ENSG00000211799	13	0	23	2	10	0
ENSG00000258705	0	0	0	7	29	6
ENSG00000211800	0	0	3	2	10	0
ENSG00000211801	11	4	0	2	9	4
ENSG00000211802	8	0	2	0	9	6
ENSG00000211803	2	0	0	0	11	2
ENSG00000211804	3	3	4	0	5	0
ENSG00000211805	0	0	0	0	5	3
ENSG00000211806	17	0	2	2	8	2
ENSG00000211807	4	0	0	4	14	10
ENSG00000211808	0	0	0	0	2	0
ENSG00000238634	0	0	0	0	0	0
ENSG00000211809	2	0	0	0	12	2
ENSG00000258835	0	0	0	0	9	0
ENSG00000211810	2	0	2	0	7	2
ENSG00000259092	22	2	0	0	9	0
ENSG00000249048	0	0	0	0	3	0
ENSG00000258905	0	0	0	0	4	3
ENSG00000258812	2	0	0	0	4	0
ENSG00000211812	0	0	0	0	4	2
ENSG00000211813	0	0	0	2	12	0
ENSG00000211814	0	0	2	0	3	2
ENSG00000211815	0	2	2	0	6	0
ENSG00000259068	0	0	0	2	3	0
ENSG00000211816	14	9	0	0	4	2
ENSG00000211817	10	0	2	0	5	2
ENSG00000211818	0	0	0	0	8	2
ENSG00000211819	0	0	2	0	1	4
ENSG00000211820	8	0	2	0	8	3
ENSG00000256221	0	2	0	0	7	2
ENSG00000251002	11	0	0	7	48	9
ENSG00000259042	0	1	0	2	9	0
ENSG00000211821	2	2	0	4	9	0
ENSG00000223997	0	0	0	0	1	0
ENSG00000237235	0	0	0	0	5	1
ENSG00000228985	0	0	0	0	3	0
ENSG00000211825	0	0	0	0	2	2
ENSG00000211826	2	0	0	0	1	3
ENSG00000211827	0	0	0	0	0	0
ENSG00000211828	0	0	0	0	0	0
ENSG00000211829	17	10	6	4	9	3
ENSG00000256590	4	0	0	0	8	5
ENSG00000211831	0	0	0	0	0	0
ENSG00000249446	0	0	0	0	1	0
ENSG00000211832	0	0	0	4	6	3
ENSG00000211833	0	0	0	0	1	3
ENSG00000211834	0	0	0	2	4	2
ENSG00000211835	0	0	0	0	4	0
ENSG00000250688	3	0	0	2	4	1
ENSG00000211836	2	0	0	0	4	0
ENSG00000211837	0	0	0	0	2	0
ENSG00000211838	0	0	0	0	11	1
ENSG00000248366	0	0	0	0	1	0
ENSG00000211839	0	0	0	0	2	0
ENSG00000211840	0	0	2	0	3	0
ENSG00000211841	0	0	3	2	2	0
ENSG00000211842	2	0	0	0	0	1
ENSG00000211843	2	0	0	4	5	0
ENSG00000211844	0	0	2	4	4	1
ENSG00000211845	4	0	2	1	4	0
ENSG00000211846	0	2	3	4	5	0
ENSG00000211847	0	0	2	2	5	0
ENSG00000211848	0	0	2	0	4	0
ENSG00000211849	11	0	0	1	5	0
ENSG00000211850	2	0	3	2	6	0
ENSG00000211851	10	2	0	4	4	0
ENSG00000211852	2	0	1	6	4	0
ENSG00000211853	2	0	6	2	3	0
ENSG00000211854	0	0	0	0	6	1
ENSG00000211855	1	0	2	3	1	0
ENSG00000211856	0	0	0	6	4	1
ENSG00000211857	2	0	4	2	2	1
ENSG00000211858	5	0	3	9	4	1
ENSG00000211859	0	0	2	4	1	0
ENSG00000211860	2	0	2	3	9	0
ENSG00000211861	2	0	2	3	3	1
ENSG00000211862	4	4	6	3	3	3
ENSG00000211863	0	2	6	3	4	0
ENSG00000211864	2	0	2	5	2	0
ENSG00000211865	0	3	3	2	0	0
ENSG00000211866	0	2	2	4	5	0
ENSG00000211867	1	0	2	4	0	0
ENSG00000211868	6	0	2	12	9	2
ENSG00000211869	4	0	2	3	5	2
ENSG00000211870	0	6	7	8	9	2
ENSG00000211871	2	0	2	6	0	1
ENSG00000211872	0	2	8	7	3	2
ENSG00000211873	0	4	0	2	3	4
ENSG00000211874	0	0	2	2	0	0
ENSG00000211875	0	4	2	6	2	0
ENSG00000211876	0	0	0	0	0	1
ENSG00000211877	6	0	3	1	6	2
ENSG00000211878	0	1	4	6	4	0
ENSG00000211879	2	0	0	7	5	0
ENSG00000211880	1	4	0	2	5	1
ENSG00000211881	2	0	1	9	2	0
ENSG00000211882	6	0	0	0	8	3
ENSG00000211883	0	0	2	0	0	0
ENSG00000211884	2	0	0	2	1	2
ENSG00000211885	2	0	1	13	5	1
ENSG00000211886	4	1	3	1	5	1
ENSG00000211887	2	0	0	4	6	2
ENSG00000211888	2	0	0	2	3	3
ENSG00000229164	291	78	76	155	46	17
ENSG00000259054	0	0	0	2	3	2
ENSG00000259003	2	0	0	7	11	1
ENSG00000129562	2247	1733	1750	3096	4982	1482
ENSG00000228313	16	21	24	12	30	4
ENSG00000100439	1256	1115	1223	734	3059	276
ENSG00000255804	0	0	0	0	15	10
ENSG00000242061	0	0	0	2	4	4
ENSG00000235213	0	2	0	0	8	0
ENSG00000258458	7	0	12	4	19	7
ENSG00000258823	0	0	0	6	9	5
ENSG00000212302	0	0	0	0	1	0
ENSG00000155463	2224	3140	3025	1697	3279	1135
ENSG00000155465	94	161	152	443	388	85
ENSG00000215306	0	2	0	1	2	0
ENSG00000172590	902	851	933	1144	2157	658
ENSG00000157227	6015	7201	4553	48193	21185	7895
ENSG00000212335	0	0	0	0	2	2
ENSG00000199716	0	0	2	0	1	0
ENSG00000197324	15700	14137	8628	7549	13492	4088
ENSG00000139890	10	55	10	28	33	28
ENSG00000100461	2414	2276	2693	974	3337	1333
ENSG00000237054	8	7	12	12	26	12
ENSG00000100462	939	984	1006	1188	2241	628
ENSG00000257285	10	12	6	38	26	4
ENSG00000092036	138	188	186	171	237	142
ENSG00000259132	0	0	0	0	0	0
ENSG00000265037	0	0	0	0	0	0
ENSG00000129474	1214	1490	1141	6829	6340	3015
ENSG00000258457	24	7	9	32	85	24
ENSG00000100802	254	233	226	203	349	169
ENSG00000100804	1388	2144	2369	1885	5421	1432
ENSG00000252114	0	0	0	0	0	1
ENSG00000207765	0	0	0	0	0	0
ENSG00000222028	2	2	2	5	39	10
ENSG00000139880	267	174	341	848	536	184
ENSG00000100813	6098	5035	5139	5936	5252	2402
ENSG00000179933	687	713	1025	853	1710	760
ENSG00000092067	0	8	0	14	35	16
ENSG00000092068	1608	2653	1403	3033	15169	3459
ENSG00000202229	0	2	0	2	5	0
ENSG00000215277	10	12	2	15	136	13
ENSG00000240131	0	0	0	0	4	1
ENSG00000252347	0	0	0	0	7	0
ENSG00000215271	827	498	604	708	1151	293
ENSG00000270433	22	6	10	18	20	12
ENSG00000235194	332	220	309	160	229	96
ENSG00000129473	2449	2493	2244	2118	5021	1781
ENSG00000258643	6	4	6	13	6	7
ENSG00000100836	1082	1253	1161	1135	1788	855
ENSG00000268702	0	0	0	0	0	0
ENSG00000092096	235	416	226	210	360	98
ENSG00000100842	2198	1634	1249	863	1821	680
ENSG00000259018	0	0	0	0	0	0
ENSG00000166090	0	2	0	0	28	6
ENSG00000166091	2	67	26	12	46	17
ENSG00000197616	2	3371	8932	30	139	68
ENSG00000199157	0	4	5	1	4	2
ENSG00000092054	262	196819	353452	27	135	43
ENSG00000258444	0	0	0	0	0	0
ENSG00000215991	0	2	16	0	4	0
ENSG00000129460	584	1053	841	572	1834	588
ENSG00000157306	28	28	8	33	62	37
ENSG00000136367	60	45	66	56	171	48
ENSG00000259431	154	181	188	34	323	69
ENSG00000213983	1077	701	718	1155	1233	526
ENSG00000258727	19	9	10	15	5	3
ENSG00000092051	20	71	20	21	75	39
ENSG00000100867	12	4	4	943	160	84
ENSG00000258464	0	0	0	0	27	6
ENSG00000259043	0	0	0	2	18	3
ENSG00000270618	0	0	0	0	0	1
ENSG00000222931	0	0	0	0	2	0
ENSG00000258887	0	0	0	0	8	0
ENSG00000259334	0	0	2	1	21	1
ENSG00000215256	239	186	282	181	478	104
ENSG00000197775	0	0	0	0	0	0
ENSG00000157326	525	848	543	395	1585	431
ENSG00000187630	740	879	597	322	2030	473
ENSG00000225766	17	29	22	16	87	45
ENSG00000186648	149	231	128	40	407	145
ENSG00000100884	12	4	8	19	135	47
ENSG00000129535	39	55	47	25	72	19
ENSG00000100889	770	932	614	1172	7962	619
ENSG00000100897	2766	3203	2919	1705	4108	978
ENSG00000259371	0	0	0	0	0	0
ENSG00000139914	8	799	1667	10	24	6
ENSG00000092010	3588	3990	3358	3324	4309	1567
ENSG00000100908	235	254	455	180	334	100
ENSG00000259321	7	11	11	14	8	4
ENSG00000100911	2358	2459	1901	3397	3511	1139
ENSG00000092098	638	698	693	624	633	229
ENSG00000259529	23	30	19	51	29	14
ENSG00000199804	6	0	2	2	4	2
ENSG00000213928	133	58	54	174	117	43
ENSG00000100918	97	181	98	293	214	104
ENSG00000196497	25	19	9	6	49	5
ENSG00000259522	0	2	1	0	0	0
ENSG00000100926	118	110	157	187	274	86
ENSG00000254692	0	0	0	0	0	0
ENSG00000139908	100	77	91	87	106	32
ENSG00000254505	28	20	19	31	44	7
ENSG00000260669	22	7	14	22	16	7
ENSG00000213920	0	0	0	1	0	0
ENSG00000255526	0	0	0	0	0	0
ENSG00000129559	1029	1303	1350	1617	2743	1024
ENSG00000100938	1300	1859	1522	1605	2932	1109
ENSG00000092330	1387	1992	1530	1493	2592	1833
ENSG00000092295	29935	34578	28516	1740	7254	5435
ENSG00000100949	1997	1582	1463	769	1274	643
ENSG00000157379	3225	1365	2268	1344	1437	1038
ENSG00000196943	1097	1553	1588	1059	1797	930
ENSG00000136305	0	0	0	0	0	0
ENSG00000213906	8	8	9	6	13	11
ENSG00000272658	80	56	41	48	32	21
ENSG00000213903	2990	4148	3614	1445	2138	2193
ENSG00000129467	666	565	877	301	323	100
ENSG00000258973	0	0	0	0	0	0
ENSG00000129465	311	292	306	203	84	40
ENSG00000207141	0	0	0	0	2	1
ENSG00000100968	380	584	567	383	329	178
ENSG00000205978	4381	1725	1756	776	286	241
ENSG00000139899	68	38	49	101	85	24
ENSG00000100441	2233	2552	1976	2814	3732	2292
ENSG00000100445	161	260	342	210	345	104
ENSG00000258744	3	6	11	24	25	15
ENSG00000092009	36	124	64	16	21	14
ENSG00000100448	76	350	264	31	20	28
ENSG00000258657	1	4	39	166	353	8
ENSG00000100450	130	58	45	43	62	21
ENSG00000100453	112	83	52	230	187	67
ENSG00000168952	147	453	137	34	86	54
ENSG00000258098	0	0	0	0	2	0
ENSG00000257179	0	2	1	4	7	0
ENSG00000258275	0	2	0	10	22	7
ENSG00000257976	0	0	0	2	5	2
ENSG00000212270	0	0	0	0	2	0
ENSG00000257986	0	0	0	0	10	6
ENSG00000212037	0	0	0	0	0	0
ENSG00000257503	0	0	0	0	11	0
ENSG00000139910	128	722	306	30	105	28
ENSG00000262119	30	142	26	2	4	4
ENSG00000257842	2	0	2	0	15	5
ENSG00000257845	0	0	0	0	13	6
ENSG00000257185	0	0	0	0	22	6
ENSG00000258081	0	2	0	0	18	2
ENSG00000257612	0	0	0	0	10	2
ENSG00000265165	0	0	0	0	2	0
ENSG00000222899	0	0	0	0	4	0
ENSG00000258932	0	11	57	1	321	12
ENSG00000258548	2	18	15	0	1052	9
ENSG00000264657	0	0	0	0	2	0
ENSG00000223164	0	2	0	0	1	0
ENSG00000197358	0	9	11	16	18	6
ENSG00000257869	0	0	0	0	24	17
ENSG00000240179	0	0	0	0	1	6
ENSG00000258175	0	0	0	0	11	5
ENSG00000257662	0	0	0	0	2	1
ENSG00000258282	0	0	0	0	7	0
ENSG00000257126	0	0	0	21	22	6
ENSG00000176165	2	0	0	14	45	18
ENSG00000186960	0	1	0	2	36	7
ENSG00000257056	0	0	0	2	32	1
ENSG00000257748	0	0	0	0	5	1
ENSG00000258038	0	0	0	0	18	21
ENSG00000258065	0	0	0	0	9	5
ENSG00000207164	0	0	0	0	1	0
ENSG00000258028	0	0	0	0	9	4
ENSG00000257523	0	0	0	0	8	2
ENSG00000252065	0	0	0	0	0	0
ENSG00000257522	0	0	0	2	34	9
ENSG00000258107	0	0	0	2	3	4
ENSG00000212518	0	0	0	2	0	1
ENSG00000184304	140	332	179	116	134	57
ENSG00000257120	0	3	0	1	1	2
ENSG00000264797	0	8	0	0	0	0
ENSG00000252686	0	7	0	0	0	0
ENSG00000257904	0	0	2	0	13	3
ENSG00000248975	0	1	0	1	28	5
ENSG00000240201	0	0	0	2	8	8
ENSG00000257636	8	5	4	25	160	6
ENSG00000258350	0	0	0	0	5	1
ENSG00000092140	598	757	781	2539	2215	728
ENSG00000092108	1515	1942	1691	2301	3381	1563
ENSG00000258648	38	54	35	53	30	16
ENSG00000258558	0	2	0	6	8	5
ENSG00000243855	0	0	0	0	0	2
ENSG00000240513	0	0	0	0	3	0
ENSG00000213867	2	0	0	0	3	0
ENSG00000100473	19	24	17	22	63	39
ENSG00000258525	10	6	2	33	22	27
ENSG00000196792	1262	3600	3565	4389	6199	2673
ENSG00000258886	2	1	2	8	4	1
ENSG00000207952	0	0	4	5	3	4
ENSG00000258968	9	34	27	36	27	9
ENSG00000100478	163	225	200	312	413	150
ENSG00000092148	17042	22074	19768	11245	21437	7309
ENSG00000258640	12	8	6	9	17	8
ENSG00000207440	11	3	16	6	6	4
ENSG00000202402	0	0	4	2	5	0
ENSG00000257831	8	5	6	2	18	6
ENSG00000199291	0	0	0	0	4	0
ENSG00000129493	770	940	1367	955	2154	658
ENSG00000263784	0	0	0	0	2	0
ENSG00000203546	22	19	15	20	28	7
ENSG00000250365	28	16	25	52	55	28
ENSG00000129480	366	553	632	700	1509	548
ENSG00000239323	0	0	0	0	0	0
ENSG00000214943	4	0	5	0	13	4
ENSG00000151413	318	534	581	792	1157	398
ENSG00000258196	0	0	0	0	9	5
ENSG00000257155	0	0	0	0	1	0
ENSG00000223087	0	0	1	0	2	0
ENSG00000207412	0	2	2	2	7	2
ENSG00000257472	1	2	0	0	36	2
ENSG00000258474	4	0	4	3	20	5
ENSG00000258386	0	0	0	2	4	0
ENSG00000258655	118	89	56	60	246	141
ENSG00000100852	10391	12023	8502	10968	16402	13309
ENSG00000201654	0	0	0	2	8	0
ENSG00000202337	11	49	14	12	69	17
ENSG00000258619	0	4	6	4	30	4
ENSG00000259086	36	44	30	39	61	14
ENSG00000151320	572	4260	15660	447	1213	687
ENSG00000258580	3	4	4	8	34	17
ENSG00000265770	0	0	0	2	4	0
ENSG00000259045	0	0	0	0	0	0
ENSG00000151322	24	112	32	69	146	70
ENSG00000129521	650	413	871	1669	2101	1415
ENSG00000265244	0	0	0	0	0	0
ENSG00000258897	2	0	2	8	14	2
ENSG00000223593	0	0	2	0	6	9
ENSG00000165389	798	1727	1033	2376	2185	1950
ENSG00000237450	0	0	0	0	9	8
ENSG00000129518	785	1378	1155	1288	1849	684
ENSG00000259002	0	0	0	0	0	0
ENSG00000258612	0	0	0	0	0	0
ENSG00000206596	6	15	16	15	6	15
ENSG00000206588	2	21	2	42	4	10
ENSG00000259135	0	0	0	0	0	0
ENSG00000129515	1870	1731	2136	3687	3703	1781
ENSG00000240463	6	4	4	18	10	3
ENSG00000253003	0	0	0	0	0	0
ENSG00000241582	0	0	0	2	12	4
ENSG00000165410	404	6242	7421	1151	884	173
ENSG00000243824	2	6	10	6	7	5
ENSG00000198604	2628	4780	2806	6329	6454	3787
ENSG00000263691	2	4	0	2	5	2
ENSG00000251726	0	6	3	2	7	6
ENSG00000258738	45	74	64	64	50	28
ENSG00000258704	18	16	29	49	57	15
ENSG00000258493	0	0	0	2	2	0
ENSG00000199980	0	4	2	0	3	6
ENSG00000226677	14	12	22	11	16	7
ENSG00000100883	1370	1473	1542	3354	3306	1131
ENSG00000151327	1215	1985	1871	2402	3099	1419
ENSG00000092020	231	367	434	312	573	194
ENSG00000100890	18	26	10	36	27	12
ENSG00000258790	14	17	18	18	22	5
ENSG00000241052	6	0	0	0	13	10
ENSG00000259090	4	20	15	8	31	13
ENSG00000256243	8	2	3	5	15	2
ENSG00000240392	0	1	0	4	5	4
ENSG00000100902	241	267	271	661	683	220
ENSG00000265530	4	4	1	0	2	2
ENSG00000258860	0	0	0	5	20	4
ENSG00000240023	5	23	8	6	24	10
ENSG00000100906	5779	33075	6833	19829	11132	6867
ENSG00000259022	45	59	75	101	95	35
ENSG00000259017	2	0	0	0	4	0
ENSG00000259105	0	0	0	0	20	3
ENSG00000258783	0	0	0	2	8	4
ENSG00000168348	6	16	6	14	20	27
ENSG00000174373	3198	5842	4375	2838	4565	2134
ENSG00000253059	4	0	3	2	13	2
ENSG00000257957	39	63	60	46	58	34
ENSG00000238718	9	4	10	2	0	4
ENSG00000266264	0	0	0	0	0	0
ENSG00000258938	4	5	18	40	57	11
ENSG00000258300	0	0	0	0	1	0
ENSG00000100916	292	530	550	705	788	315
ENSG00000257272	5	6	8	4	7	2
ENSG00000257307	4	10	12	4	17	4
ENSG00000258342	0	0	0	0	7	4
ENSG00000257614	0	0	0	0	6	5
ENSG00000257720	0	0	0	2	13	0
ENSG00000257826	0	0	2	0	12	7
ENSG00000257585	0	2	0	0	17	1
ENSG00000259104	0	0	0	0	14	2
ENSG00000212071	0	0	0	0	0	0
ENSG00000258844	0	0	0	0	2	3
ENSG00000252312	0	0	0	0	2	0
ENSG00000151332	416	715	594	854	1340	402
ENSG00000188831	0	2	0	2	15	3
ENSG00000238540	0	0	0	0	0	0
ENSG00000257520	0	0	0	0	1	0
ENSG00000229415	0	0	0	9	32	8
ENSG00000136352	0	4	0	42	73	22
ENSG00000253563	0	0	0	4	23	7
ENSG00000258467	0	0	0	2	18	6
ENSG00000243730	0	1	3	0	15	4
ENSG00000136327	36	18	10	32	69	9
ENSG00000201395	0	0	0	0	4	0
ENSG00000258661	116	60	37	6	48	13
ENSG00000198807	5224	2641	1729	298	1251	206
ENSG00000183032	33	42	46	15	82	20
ENSG00000258690	4	4	0	0	9	3
ENSG00000258601	2	0	0	2	16	6
ENSG00000266327	0	0	0	0	2	0
ENSG00000258827	0	0	7	0	10	0
ENSG00000258708	14	22	23	13	16	6
ENSG00000252746	0	0	0	0	3	0
ENSG00000151338	398	704	629	872	1640	306
ENSG00000207046	0	2	0	6	4	4
ENSG00000259087	11	9	0	4	24	1
ENSG00000258414	8	8	0	2	16	8
ENSG00000129514	292	171	49	46	374	28
ENSG00000139865	60	0	0	9	98	39
ENSG00000200385	7	0	0	0	3	1
ENSG00000201431	0	0	0	0	4	0
ENSG00000259091	16	22	12	0	32	4
ENSG00000258696	4	0	0	0	4	0
